customer_id,tenure_months,monthly_charge,support_tickets_90d,contract_type,autopay,premium_plan,churned
C100596,56,50.04,0,One year,1,0,0
C100597,45,73.63,2,Two year,1,0,0
C100598,2,141.85,2,Month-to-month,1,1,1
C100599,45,62.02,2,Month-to-month,0,0,0
C100600,24,92.69,1,Month-to-month,1,1,0
C100601,14,41.17,2,Month-to-month,0,0,1
C100602,21,115.04,1,One year,0,0,0
C100603,4,72.57,3,Two year,0,1,0
C100604,15,79.22,4,Month-to-month,1,0,0
C100605,15,59.71,4,One year,1,1,0
C100606,57,67.76,2,Month-to-month,0,1,0
C100607,16,120.84,1,One year,1,0,0
C100608,72,58.4,5,Month-to-month,1,1,0
C100609,63,68.07,3,Month-to-month,1,1,0
C100610,72,81.33,1,Month-to-month,0,0,0
C100611,29,78.43,1,One year,1,0,0
C100612,68,72.34,5,One year,1,1,0
C100613,19,74.7,2,Month-to-month,1,0,0
C100614,29,106.96,1,Month-to-month,1,1,0
C100615,72,95.59,0,Month-to-month,1,0,0
C100616,24,65.48,0,One year,1,1,0
C100617,44,82.16,1,Month-to-month,1,1,0
C100618,8,97.93,5,Month-to-month,0,0,0
C100619,43,79.05,4,Month-to-month,0,1,0
C100620,14,39.07,2,Month-to-month,1,1,0
C100621,71,113.1,0,Month-to-month,0,1,0
C100622,58,37.32,0,Month-to-month,0,0,1
C100623,6,130.84,1,Month-to-month,0,0,1
C100624,40,74.22,1,Month-to-month,0,0,0
C100625,17,119.05,3,Two year,0,0,0
C100626,40,64.0,4,One year,1,0,1
C100627,25,96.04,2,Month-to-month,1,1,0
C100628,7,43.82,3,Month-to-month,0,0,1
C100629,29,83.1,2,Two year,1,0,0
C100630,13,51.95,4,Two year,1,1,0
C100631,5,86.89,2,Month-to-month,1,1,1
C100632,46,128.64,3,Month-to-month,1,1,0
C100633,62,99.67,5,Month-to-month,0,0,1
C100634,46,94.21,1,Two year,0,0,0
C100635,58,77.6,1,Two year,1,0,0
C100636,57,54.16,3,Month-to-month,1,0,0
C100637,52,135.16,0,Month-to-month,1,1,0
C100638,5,34.01,4,Month-to-month,0,1,0
C100639,63,114.16,0,Month-to-month,0,0,0
C100640,71,91.89,5,One year,0,0,0
C100641,24,68.22,2,Two year,0,1,0
C100642,28,96.96,2,One year,0,0,0
C100643,5,85.23,0,Month-to-month,0,1,0
C100644,44,81.4,1,Month-to-month,0,1,0
C100645,36,66.18,1,Month-to-month,1,0,0
C100646,72,41.47,3,Two year,0,1,1
C100647,5,51.12,0,Month-to-month,0,1,0
C100648,24,93.06,1,Two year,1,0,0
C100649,11,67.24,0,One year,1,0,0
C100650,20,87.33,3,Month-to-month,0,1,1
C100651,59,48.32,0,Month-to-month,1,0,0
C100652,58,51.65,5,Month-to-month,1,1,0
C100653,10,63.06,2,One year,1,0,0
C100654,68,126.94,2,Month-to-month,0,0,0
C100655,20,64.73,0,Month-to-month,1,1,0
C100656,70,51.72,1,One year,1,1,0
C100657,41,113.86,3,One year,0,0,0
C100658,9,126.4,1,Month-to-month,1,0,1
C100659,63,37.89,3,One year,1,0,0
C100660,44,55.71,1,Month-to-month,1,1,0
C100661,65,133.11,2,Month-to-month,1,1,0
C100662,41,74.26,1,Month-to-month,0,0,0
C100663,71,93.23,1,One year,1,0,0
C100664,21,73.47,0,Month-to-month,1,0,0
C100665,5,90.58,0,Month-to-month,0,0,0
C100666,64,75.08,4,Month-to-month,0,0,0
C100667,64,68.13,3,Month-to-month,1,1,0
C100668,2,56.21,3,One year,0,0,1
C100669,28,79.02,2,Month-to-month,1,0,0
C100670,44,77.9,3,Two year,0,1,0
C100671,7,100.41,4,One year,1,0,0
C100672,15,72.65,2,One year,1,0,1
C100673,11,55.12,3,Two year,1,1,0
C100674,41,55.62,0,Month-to-month,0,0,0
C100675,57,71.22,0,Two year,0,1,1
C100676,36,36.66,2,Month-to-month,0,1,1
C100677,40,96.3,1,Month-to-month,0,0,0
C100678,63,91.8,3,Two year,1,1,0
C100679,37,129.22,2,Month-to-month,1,0,0
C100680,71,40.29,1,Month-to-month,0,1,0
C100681,24,67.54,0,Two year,0,1,0
C100682,10,57.53,2,Month-to-month,1,0,1
C100683,63,105.41,1,Two year,1,0,0
C100684,62,99.81,2,Month-to-month,0,0,0
C100685,7,82.93,1,Two year,1,0,0
C100686,16,85.75,1,Month-to-month,0,0,1
C100687,15,109.35,1,One year,1,1,0
C100688,25,70.69,3,One year,1,0,1
C100689,29,93.9,1,Month-to-month,1,0,0
C100690,4,92.1,1,Two year,0,0,0
C100691,54,57.15,0,One year,1,0,0
C100692,51,55.69,1,One year,0,1,0
C100693,54,59.24,0,Month-to-month,0,0,1
C100694,7,111.88,2,Month-to-month,0,0,1
C100695,16,95.93,1,Month-to-month,0,0,1
C100696,19,112.27,1,Month-to-month,1,0,0
C100697,2,60.04,3,One year,1,0,0
C100698,36,120.26,1,Month-to-month,1,0,0
C100699,23,56.02,2,Month-to-month,1,1,0
C100700,41,35.81,3,Two year,0,0,0
C100701,21,20.0,6,One year,1,0,0
C100702,37,69.32,0,One year,1,0,0
C100703,50,73.55,3,One year,1,1,0
C100704,2,58.55,1,One year,0,1,0
C100705,21,23.01,2,Two year,1,0,0
C100706,6,100.51,2,One year,0,1,0
C100707,32,80.54,1,Month-to-month,1,1,0
C100708,33,92.46,0,Month-to-month,1,0,0
C100709,58,113.62,2,Month-to-month,1,0,1
C100710,69,31.29,1,One year,0,1,0
C100711,37,102.75,1,One year,1,0,0
C100712,16,87.01,1,One year,0,0,0
C100713,35,104.67,6,Month-to-month,1,1,1
C100714,39,110.3,4,Two year,0,1,1
C100715,4,73.89,2,Two year,1,0,0
C100716,34,159.3,1,Month-to-month,1,1,0
C100717,44,112.02,1,Month-to-month,0,0,1
C100718,40,69.2,1,Month-to-month,0,1,0
C100719,17,58.74,1,Month-to-month,0,0,1
C100720,23,46.09,2,Month-to-month,0,1,0
C100721,21,63.79,0,Two year,1,0,0
C100722,52,86.57,2,Month-to-month,1,0,0
C100723,8,68.51,1,Month-to-month,1,0,0
C100724,39,106.81,3,Month-to-month,0,0,0
C100725,48,111.34,3,One year,0,1,0
C100726,55,94.25,1,One year,0,0,0
C100727,38,72.78,2,One year,1,1,0
C100728,70,112.5,1,Two year,1,1,0
C100729,52,81.18,2,Month-to-month,0,0,0
C100730,40,131.05,4,Month-to-month,1,1,1
C100731,44,32.88,0,One year,1,0,0
C100732,14,83.77,1,Month-to-month,1,0,1
C100733,65,92.52,1,One year,1,1,0
C100734,68,126.33,0,Month-to-month,1,1,0
C100735,35,72.02,1,Two year,0,1,0
C100736,53,99.06,0,One year,1,0,0
C100737,46,22.07,2,One year,0,0,0
C100738,37,75.18,1,One year,1,0,0
C100739,64,98.59,2,Month-to-month,1,1,0
C100740,44,90.55,1,Month-to-month,1,1,1
C100741,50,71.57,2,Two year,0,1,0
C100742,59,52.27,3,One year,0,1,0
C100743,34,77.16,2,Month-to-month,1,1,0
C100744,29,81.05,0,Month-to-month,0,0,0
C100745,69,79.23,1,One year,1,0,0
C100746,4,132.02,6,Month-to-month,1,0,1
C100747,63,57.16,1,Month-to-month,1,1,0
C100748,51,108.14,0,Month-to-month,0,0,0
C100749,41,91.1,0,One year,1,0,1
C100750,53,68.68,3,Month-to-month,1,1,1
C100751,72,98.76,1,One year,1,0,0
C100752,72,119.9,2,One year,0,1,0
C100753,40,40.77,1,One year,1,0,0
C100754,52,138.32,3,Month-to-month,0,1,0
C100755,17,128.62,3,Month-to-month,0,0,0
C100756,42,106.5,1,Two year,1,0,0
C100757,41,70.96,1,Month-to-month,1,1,0
C100758,24,62.52,4,Two year,1,1,0
C100759,70,143.41,1,Month-to-month,0,0,0
C100760,71,103.71,4,Two year,0,0,0
C100761,2,112.5,3,Month-to-month,1,1,0
C100762,15,136.43,4,One year,1,1,0
C100763,20,121.93,3,Month-to-month,1,1,0
C100764,52,73.66,1,Month-to-month,1,1,0
C100765,52,59.03,2,Two year,1,1,0
C100766,37,59.29,2,Month-to-month,0,1,0
C100767,72,74.94,2,One year,1,1,0
C100768,23,48.8,3,Two year,1,0,1
C100769,60,84.54,1,Month-to-month,1,1,0
C100770,66,42.04,3,Month-to-month,1,0,0
C100771,12,115.88,2,One year,0,1,0
C100772,62,124.08,1,Month-to-month,1,1,0
C100773,3,95.23,1,Two year,1,0,0
C100774,71,95.01,2,Month-to-month,1,1,0
C100775,1,104.06,1,Month-to-month,1,0,0
C100776,70,54.89,0,Month-to-month,1,0,1
C100777,26,58.38,2,Month-to-month,1,0,1
C100778,66,91.7,0,Two year,1,1,0
C100779,26,26.37,2,Month-to-month,1,1,0
C100780,35,86.48,2,One year,1,1,0
C100781,50,109.49,1,Two year,1,1,0
C100782,29,58.58,1,One year,1,0,0
C100783,25,103.45,1,One year,1,1,0
C100784,53,91.24,1,Month-to-month,1,0,0
C100785,68,75.45,3,Month-to-month,1,1,0
C100786,17,57.75,1,Month-to-month,1,1,0
C100787,28,78.03,2,Month-to-month,0,0,0
C100788,47,74.63,2,Month-to-month,1,0,0
C100789,14,83.4,1,Month-to-month,1,0,0
C100790,34,69.32,2,Month-to-month,0,1,0
C100791,56,64.11,1,One year,1,1,0
C100792,34,75.48,2,Two year,1,1,0
C100793,1,88.08,2,Two year,1,1,0
C100794,28,115.78,2,Two year,1,0,0
C100795,44,99.55,2,Two year,1,1,0
C100796,56,50.77,1,Month-to-month,1,1,0
C100797,62,90.35,1,Two year,0,0,0
C100798,6,102.79,1,One year,1,0,0
C100799,30,111.31,1,One year,0,0,1
C100800,26,75.92,2,One year,1,0,1
C100801,70,153.43,1,Two year,0,0,0
C100802,17,90.23,1,Month-to-month,1,0,1
C100803,46,69.14,2,Month-to-month,1,1,0
C100804,11,41.5,3,One year,1,1,0
C100805,42,102.62,1,Month-to-month,1,0,0
C100806,18,67.31,1,Month-to-month,1,1,0
C100807,31,43.17,2,One year,0,0,0
C100808,62,75.15,4,Month-to-month,0,0,1
C100809,14,128.63,0,One year,0,1,1
C100810,26,74.17,4,Month-to-month,1,0,0
C100811,7,64.59,2,Month-to-month,0,0,0
C100812,11,57.32,4,Month-to-month,1,0,0
C100813,64,134.6,0,Month-to-month,0,0,0
C100814,59,67.51,2,One year,1,0,0
C100815,7,79.72,1,Two year,0,1,1
C100816,12,96.51,0,One year,0,1,0
C100817,43,36.89,3,Month-to-month,1,0,0
C100818,69,56.51,2,Month-to-month,1,0,0
C100819,1,73.5,1,Month-to-month,1,0,1
C100820,4,63.18,4,Two year,0,0,0
C100821,65,70.44,1,Two year,0,0,0
C100822,6,139.47,2,One year,1,0,1
C100823,30,120.04,2,Month-to-month,0,0,0
C100824,16,37.62,1,Two year,1,0,0
C100825,47,71.7,2,One year,1,1,0
C100826,51,111.29,3,Month-to-month,0,1,0
C100827,20,72.5,1,Month-to-month,0,0,1
C100828,5,52.83,6,One year,1,1,1
C100829,4,108.84,1,Month-to-month,1,0,1
C100830,42,84.42,4,Month-to-month,0,0,0
C100831,9,50.61,3,Month-to-month,0,1,0
C100832,72,61.76,0,Month-to-month,1,0,1
C100833,67,71.04,2,Two year,0,1,0
C100834,58,60.47,1,One year,0,1,0
C100835,4,52.6,1,Month-to-month,0,1,1
C100836,65,96.8,2,One year,1,0,0
C100837,49,61.28,4,One year,1,1,0
C100838,37,32.88,1,One year,1,0,1
C100839,65,100.82,3,One year,0,0,0
C100840,24,82.81,1,One year,0,0,0
C100841,23,63.86,4,One year,1,0,0
C100842,49,100.02,2,Month-to-month,0,0,0
C100843,61,79.24,1,Two year,1,0,0
C100844,25,86.72,1,One year,0,0,0
C100845,13,78.28,1,Month-to-month,1,1,0
C100846,64,83.56,6,Two year,1,1,0
C100847,2,82.11,0,Month-to-month,1,1,0
C100848,27,96.31,3,Month-to-month,1,0,0
C100849,54,56.7,4,One year,1,0,0
C100850,39,75.51,0,One year,1,1,0
C100851,38,90.73,3,Month-to-month,1,0,1
C100852,40,44.33,3,Two year,1,1,0
C100853,47,85.34,1,One year,1,1,0
C100854,58,73.13,2,Month-to-month,0,0,0
C100855,23,96.69,3,Two year,1,0,0
C100856,2,81.27,0,Two year,1,0,0
C100857,44,97.52,0,One year,1,1,0
C100858,64,106.67,0,Month-to-month,1,1,0
C100859,5,43.04,1,One year,0,1,1
C100860,67,92.69,4,One year,1,1,0
C100861,44,118.26,0,One year,0,1,0
C100862,54,81.13,2,Month-to-month,1,0,0
C100863,41,89.24,1,Month-to-month,1,1,1
C100864,71,74.95,2,Month-to-month,1,0,0
C100865,37,97.96,1,One year,1,0,0
C100866,48,84.51,4,Month-to-month,0,0,1
C100867,7,118.75,0,Two year,1,1,0
C100868,30,90.57,2,Two year,1,1,0
C100869,2,36.96,1,Two year,1,1,0
C100870,62,90.41,1,Month-to-month,1,1,0
C100871,22,68.7,2,Month-to-month,1,1,0
C100872,63,77.69,2,Two year,1,1,0
C100873,38,42.53,3,Two year,1,1,0
C100874,26,40.22,3,One year,1,0,0
C100875,56,79.74,2,One year,0,0,0
C100876,49,127.59,4,Month-to-month,1,1,1
C100877,9,31.95,3,One year,0,1,0
C100878,54,51.21,2,One year,1,1,0
C100879,56,78.42,2,One year,0,1,0
C100880,24,117.44,3,Month-to-month,1,0,1
C100881,29,82.54,5,Month-to-month,1,0,0
C100882,47,37.84,2,One year,1,1,0
C100883,16,49.63,1,One year,1,1,0
C100884,45,55.23,2,Month-to-month,1,1,1
C100885,31,76.21,0,Month-to-month,1,0,0
C100886,49,103.02,2,Month-to-month,0,1,0
C100887,42,109.98,2,One year,1,0,0
C100888,70,61.36,1,One year,0,0,0
C100889,52,87.34,4,One year,1,0,0
C100890,72,92.64,2,Month-to-month,1,1,0
C100891,34,125.38,3,One year,1,1,0
C100892,19,103.78,1,Two year,0,0,0
C100893,52,37.88,3,One year,1,1,0
C100894,60,136.69,1,Month-to-month,1,1,0
C100895,50,96.08,3,Month-to-month,0,1,0
C100896,27,104.04,2,Month-to-month,0,1,0
C100897,65,87.7,2,Month-to-month,1,1,0
C100898,65,70.24,2,Month-to-month,1,0,0
C100899,34,90.91,5,Two year,0,0,0
C100900,59,87.04,0,Month-to-month,0,1,0
C100901,46,34.21,2,Month-to-month,0,0,0
C100902,22,96.1,0,Month-to-month,1,1,0
C100903,29,70.23,3,Month-to-month,1,0,1
C100904,62,89.31,0,Month-to-month,0,0,0
C100905,46,121.75,2,Two year,1,0,0
C100906,22,41.43,1,Month-to-month,0,1,1
C100907,44,20.0,5,One year,1,0,0
C100908,18,66.53,1,Month-to-month,0,0,1
C100909,12,59.74,2,Two year,1,0,0
C100910,23,71.92,6,One year,1,1,0
C100911,32,115.17,0,Month-to-month,1,1,0
C100912,9,61.28,1,Month-to-month,0,0,0
C100913,64,85.69,0,Month-to-month,1,0,0
C100914,6,72.8,1,Two year,1,1,0
C100915,18,101.29,5,Month-to-month,1,0,1
C100916,34,99.56,1,Month-to-month,1,0,0
C100917,43,112.22,2,Month-to-month,1,1,0
C100918,66,49.46,4,Two year,1,1,0
C100919,34,106.72,1,One year,1,1,1
C100920,62,82.41,3,One year,0,0,0
C100921,58,60.68,1,Month-to-month,1,1,0
C100922,38,73.9,2,Month-to-month,0,0,1
C100923,59,85.26,2,Month-to-month,1,0,0
C100924,32,83.73,1,Month-to-month,0,1,0
C100925,33,86.83,0,One year,1,1,0
C100926,43,105.58,3,One year,1,1,0
C100927,21,119.73,2,Month-to-month,0,0,0
C100928,34,97.29,4,One year,1,0,0
C100929,22,72.38,4,Month-to-month,0,1,0
C100930,48,63.41,0,Two year,1,1,0
C100931,49,77.36,2,Month-to-month,1,1,1
C100932,61,101.09,1,Two year,0,1,0
C100933,39,109.41,3,Month-to-month,1,0,0
C100934,70,66.78,2,Month-to-month,1,0,0
C100935,69,48.61,0,One year,1,0,0
C100936,59,73.12,0,Month-to-month,1,0,0
C100937,65,84.77,1,Month-to-month,0,0,0
C100938,12,58.57,1,Month-to-month,1,1,0
C100939,34,57.04,3,Month-to-month,0,0,0
C100940,15,43.37,0,Two year,1,0,0
C100941,3,59.64,0,Month-to-month,1,0,1
C100942,11,89.32,3,One year,1,1,1
C100943,24,69.82,4,One year,1,1,0
C100944,43,90.02,1,Month-to-month,0,0,0
C100945,41,73.56,2,Month-to-month,1,0,0
C100946,42,41.04,0,Month-to-month,0,1,1
C100947,47,65.54,1,One year,0,1,0
C100948,69,95.69,5,Month-to-month,1,0,0
C100949,60,84.01,0,One year,1,0,0
C100950,21,21.23,0,Two year,1,0,0
C100951,40,102.29,3,Two year,0,0,0
C100952,9,54.62,3,Month-to-month,1,1,0
C100953,39,56.71,2,Month-to-month,1,1,0
C100954,7,119.95,1,Month-to-month,0,0,0
C100955,63,25.97,2,Month-to-month,1,1,0
C100956,27,60.34,1,One year,1,0,0
C100957,68,125.56,2,Month-to-month,1,0,0
C100958,13,110.2,1,Two year,1,1,0
C100959,22,157.75,1,Month-to-month,1,1,1
C100960,54,72.38,1,Month-to-month,1,0,0
C100961,41,86.88,1,One year,1,1,0
C100962,72,106.19,1,One year,0,1,0
C100963,54,42.69,1,Month-to-month,1,0,0
C100964,33,78.11,0,Month-to-month,1,0,0
C100965,28,60.91,6,Month-to-month,0,0,0
C100966,18,49.55,2,One year,1,0,0
C100967,68,56.22,1,Month-to-month,1,1,0
C100968,51,90.99,2,One year,1,0,0
C100969,28,63.74,0,Two year,1,0,0
C100970,6,84.17,0,Month-to-month,1,0,0
C100971,41,80.29,1,One year,1,0,0
C100972,37,88.44,1,One year,0,0,0
C100973,2,115.53,2,Month-to-month,1,0,0
C100974,24,53.56,2,Two year,1,1,0
C100975,37,86.91,1,One year,0,1,0
C100976,44,101.29,3,Month-to-month,1,1,0
C100977,30,63.84,2,Month-to-month,1,1,0
C100978,16,117.86,0,One year,0,1,1
C100979,3,55.87,2,Month-to-month,1,1,1
C100980,4,112.23,2,Month-to-month,0,1,1
C100981,16,99.61,2,Month-to-month,1,1,0
C100982,30,68.62,2,Month-to-month,0,0,0
C100983,66,127.79,1,One year,1,0,0
C100984,64,48.22,2,One year,1,1,0
C100985,46,87.92,2,Month-to-month,1,1,0
C100986,66,42.84,1,One year,1,0,0
C100987,35,78.95,3,Two year,1,0,1
C100988,56,66.89,1,Month-to-month,1,1,0
C100989,57,59.92,1,Two year,1,1,0
C100990,70,90.27,1,Two year,0,0,0
C100991,31,83.8,1,Month-to-month,1,0,0
C100992,19,91.22,0,Month-to-month,1,0,0
C100993,16,72.28,1,Month-to-month,1,0,0
C100994,71,51.42,1,Two year,0,1,0
C100995,53,98.57,2,Two year,0,0,1
C100996,54,107.92,3,Month-to-month,0,1,1
C100997,34,73.87,0,One year,0,0,0
C100998,64,107.98,2,Month-to-month,1,1,0
C100999,11,131.23,0,Month-to-month,0,1,1
C101000,47,116.61,0,One year,1,1,0
C101001,7,88.4,3,One year,0,1,0
C101002,26,64.02,1,One year,1,1,0
C101003,60,48.91,2,Month-to-month,1,1,0
C101004,11,98.62,2,Two year,1,1,0
C101005,42,64.36,2,One year,0,1,0
C101006,51,99.06,0,Month-to-month,0,0,0
C101007,58,53.94,5,One year,1,1,1
C101008,57,113.91,0,One year,1,0,0
C101009,15,65.59,4,One year,1,1,0
C101010,70,50.72,5,One year,0,0,0
C101011,41,81.6,2,One year,0,0,0
C101012,13,56.76,4,One year,0,1,1
C101013,1,56.43,3,Two year,0,0,1
C101014,13,100.07,3,Month-to-month,0,1,1
C101015,51,65.81,1,Month-to-month,1,0,0
C101016,29,100.64,3,Month-to-month,1,1,0
C101017,40,91.46,0,Two year,1,1,0
C101018,46,77.08,1,One year,1,0,0
C101019,61,75.38,2,Month-to-month,0,1,1
C101020,15,64.31,3,Two year,1,1,0
C101021,49,62.81,4,Month-to-month,1,1,0
C101022,24,86.18,1,Month-to-month,0,0,0
C101023,69,97.05,3,Two year,0,1,0
C101024,53,95.76,3,One year,0,0,0
C101025,10,116.12,2,One year,1,1,1
C101026,12,80.86,0,Month-to-month,0,1,1
C101027,20,122.78,1,Month-to-month,1,0,0
C101028,39,79.89,1,Month-to-month,1,0,1
C101029,25,86.56,5,One year,0,1,1
C101030,14,144.49,0,Month-to-month,1,1,1
C101031,48,105.88,2,Month-to-month,0,0,1
C101032,62,85.05,2,Month-to-month,0,1,0
C101033,48,99.41,3,One year,1,1,0
C101034,6,87.14,2,Two year,1,0,0
C101035,59,132.66,1,Month-to-month,0,0,0
C101036,33,71.36,0,Month-to-month,0,0,0
C101037,50,46.7,1,One year,1,0,0
C101038,25,77.09,1,Month-to-month,1,0,1
C101039,28,67.59,2,Two year,1,1,0
C101040,32,68.32,1,Month-to-month,0,1,0
C101041,7,45.75,3,Month-to-month,1,1,0
C101042,52,107.54,1,Two year,1,0,0
C101043,36,97.18,1,One year,1,0,0
C101044,25,129.07,6,Month-to-month,1,0,1
C101045,13,92.45,3,Two year,1,0,0
C101046,11,106.58,2,Month-to-month,1,0,1
C101047,14,77.79,0,Month-to-month,0,1,1
C101048,61,66.01,2,One year,1,0,1
C101049,72,57.17,2,Month-to-month,1,1,0
C101050,27,109.39,0,Month-to-month,1,1,0
C101051,65,99.48,1,One year,1,0,1
C101052,57,95.97,2,One year,1,0,0
C101053,5,64.27,2,Month-to-month,1,0,0
C101054,37,123.43,2,Month-to-month,0,0,0
C101055,57,72.34,0,Two year,1,0,0
C101056,68,78.51,3,One year,1,1,0
C101057,51,69.86,1,Two year,1,0,0
C101058,67,86.55,4,Month-to-month,0,1,0
C101059,13,109.24,1,Month-to-month,1,1,0
C101060,55,83.06,3,Month-to-month,1,0,1
C101061,42,76.66,1,One year,0,1,0
C101062,44,52.74,1,Month-to-month,1,0,0
C101063,24,121.99,2,One year,1,1,0
C101064,25,42.16,1,Month-to-month,1,0,1
C101065,6,45.78,1,One year,1,1,0
C101066,26,92.56,0,Month-to-month,1,1,0
C101067,4,75.24,1,Month-to-month,1,0,0
C101068,35,91.43,2,Month-to-month,1,0,1
C101069,12,76.72,2,Two year,1,0,0
C101070,12,40.68,0,One year,1,1,0
C101071,19,38.86,1,Month-to-month,1,0,0
C101072,37,33.82,2,One year,1,0,0
C101073,35,137.79,3,Month-to-month,1,0,0
C101074,63,50.25,2,One year,1,0,0
C101075,14,66.78,2,One year,0,1,0
C101076,20,106.48,2,Month-to-month,1,1,1
C101077,9,103.63,2,Month-to-month,1,1,0
C101078,21,58.32,2,One year,0,1,0
C101079,71,63.62,2,Month-to-month,1,0,0
C101080,19,75.69,2,Month-to-month,1,0,1
C101081,48,60.85,2,Month-to-month,0,0,0
C101082,61,95.67,2,One year,1,0,0
C101083,61,154.03,3,One year,0,1,0
C101084,22,66.66,2,Month-to-month,0,1,0
C101085,52,62.26,0,Month-to-month,1,0,0
C101086,25,97.28,0,Month-to-month,1,1,0
C101087,56,20.0,1,Month-to-month,1,0,0
C101088,16,83.59,0,Month-to-month,1,1,0
C101089,43,54.04,2,Month-to-month,1,0,0
C101090,68,119.63,3,One year,1,0,0
C101091,36,55.21,1,Month-to-month,0,0,0
C101092,61,76.5,1,Month-to-month,0,1,0
C101093,60,74.4,0,Month-to-month,1,0,0
C101094,19,87.65,0,Month-to-month,1,0,0
C101095,71,97.69,0,One year,1,1,0
C101096,58,90.58,0,Month-to-month,1,1,0
C101097,5,49.92,1,Two year,0,0,0
C101098,56,84.51,1,Two year,1,1,0
C101099,56,105.55,1,Month-to-month,0,0,0
C101100,52,60.51,0,One year,1,0,1
C101101,15,67.51,2,One year,0,0,0
C101102,65,96.08,5,Month-to-month,0,0,1
C101103,17,48.04,1,Two year,1,0,0
C101104,26,93.01,1,Month-to-month,0,1,0
C101105,3,92.84,2,Month-to-month,0,1,1
C101106,35,46.62,1,Month-to-month,0,0,0
C101107,61,90.89,2,One year,0,1,0
C101108,1,74.3,0,Month-to-month,1,1,0
C101109,72,64.2,2,Month-to-month,1,1,0
C101110,14,98.3,1,Two year,1,1,0
C101111,11,55.84,0,Month-to-month,0,1,0
C101112,67,83.08,2,Month-to-month,0,0,0
C101113,44,85.72,1,Month-to-month,0,1,0
C101114,31,91.13,2,Month-to-month,1,1,0
C101115,44,113.05,2,Month-to-month,1,0,0
C101116,17,91.78,1,Month-to-month,1,0,0
C101117,15,82.88,3,Month-to-month,1,1,1
C101118,42,63.37,2,One year,1,0,0
C101119,6,97.78,6,Month-to-month,0,1,0
C101120,14,92.42,3,Month-to-month,0,0,0
C101121,50,54.43,0,Month-to-month,1,0,0
C101122,7,72.09,1,Two year,1,1,0
C101123,71,55.5,3,Two year,1,1,0
C101124,20,89.28,2,Month-to-month,0,1,0
C101125,8,77.2,2,Month-to-month,1,1,0
C101126,71,90.82,2,Month-to-month,1,0,0
C101127,17,71.42,1,One year,0,0,0
C101128,58,84.54,1,One year,0,0,0
C101129,49,87.2,4,One year,1,0,0
C101130,16,93.4,0,Month-to-month,1,0,0
C101131,43,80.14,1,Month-to-month,0,0,0
C101132,71,50.07,1,Two year,0,0,0
C101133,72,103.41,1,Month-to-month,1,1,0
C101134,43,104.27,1,Month-to-month,0,1,0
C101135,23,115.4,1,Month-to-month,1,0,0
C101136,35,53.86,3,Two year,1,0,0
C101137,19,63.67,0,Two year,1,1,0
C101138,2,52.39,1,Month-to-month,1,0,0
C101139,22,23.5,1,Two year,1,0,0
C101140,55,100.23,2,Month-to-month,1,0,0
C101141,32,40.46,3,Month-to-month,0,0,0
C101142,10,95.11,1,Month-to-month,1,1,0
C101143,22,41.99,0,Month-to-month,1,0,0
C101144,65,34.43,2,Month-to-month,0,0,0
C101145,30,67.12,1,Month-to-month,1,0,1
C101146,17,89.23,1,Two year,1,1,0
C101147,51,32.04,0,Two year,1,0,0
C101148,69,63.84,1,One year,1,0,0
C101149,2,38.89,3,Month-to-month,1,1,0
C101150,44,96.16,2,One year,1,1,0
C101151,45,77.74,2,One year,0,1,0
C101152,68,78.52,2,One year,0,0,0
C101153,31,100.96,2,Two year,0,0,0
C101154,38,72.1,5,Two year,0,1,0
C101155,38,89.39,1,Month-to-month,1,0,0
C101156,46,119.88,2,One year,0,0,1
C101157,57,78.96,1,One year,0,0,0
C101158,25,31.59,2,One year,0,0,1
C101159,46,89.87,2,Two year,1,0,1
C101160,27,56.01,2,Month-to-month,0,1,1
C101161,52,67.06,0,Month-to-month,0,0,1
C101162,54,60.38,0,Month-to-month,1,1,0
C101163,72,83.04,1,Month-to-month,1,0,0
C101164,47,73.9,0,Month-to-month,1,0,0
C101165,60,73.19,0,Month-to-month,1,1,0
C101166,66,94.65,1,Month-to-month,1,0,0
C101167,67,71.84,1,Two year,1,1,0
C101168,33,82.48,2,Two year,1,0,0
C101169,27,109.45,2,Month-to-month,1,1,0
C101170,17,113.35,2,Month-to-month,1,1,0
C101171,30,128.05,1,Month-to-month,0,1,1
C101172,41,115.46,0,One year,0,0,0
C101173,3,39.15,2,One year,1,0,0
C101174,26,58.54,3,Month-to-month,0,0,0
C101175,23,94.53,2,Two year,1,0,0
C101176,37,90.46,1,Month-to-month,1,1,0
C101177,32,72.99,1,Month-to-month,1,0,1
C101178,7,99.41,2,Month-to-month,1,0,0
C101179,6,51.61,7,One year,0,0,1
C101180,14,96.77,1,Month-to-month,0,1,0
C101181,43,104.48,2,One year,1,1,0
C101182,16,35.61,4,Two year,1,0,0
C101183,20,80.79,1,Month-to-month,1,1,0
C101184,14,84.44,0,Month-to-month,1,1,0
C101185,26,52.02,1,Two year,0,0,0
C101186,20,43.88,2,Month-to-month,0,1,0
C101187,21,84.52,1,Month-to-month,1,0,0
C101188,45,91.46,1,Two year,1,1,0
C101189,61,73.77,0,Month-to-month,1,0,0
C101190,72,67.46,0,Month-to-month,0,1,0
C101191,41,89.63,0,Two year,1,1,1
C101192,18,39.54,1,Month-to-month,1,0,1
C101193,45,112.35,1,Two year,1,0,0
